lead_id,channel,device,region,campaign,age_group,visit_date,time_on_site_sec,pages_viewed,ad_spend,funnel_stage,converted,revenue,month,month_name
1456,Referral,Desktop,North,Product Launch,45-54,2024-05-01 06:00:00,47,6,1.97,Bounced,0,0.0,5,May
1457,Social Media,Mobile,East,Product Launch,35-44,2024-05-01 08:00:00,264,11,3.7,Checkout,0,0.0,5,May
1458,Social Media,Desktop,North,Brand Awareness,25-34,2024-05-01 10:00:00,339,5,11.61,Checkout,0,0.0,5,May
1459,Organic Search,Desktop,West,Retargeting,25-34,2024-05-01 12:00:00,698,12,5.85,Awareness,0,0.0,5,May
1460,Social Media,Desktop,East,Brand Awareness,35-44,2024-05-01 14:00:00,752,6,2.9,Awareness,0,0.0,5,May
1461,Paid Search,Desktop,North,Lead Gen,45-54,2024-05-01 16:00:00,310,7,7.8,Checkout,0,0.0,5,May
1462,Social Media,Mobile,West,Seasonal Offer,25-34,2024-05-01 18:00:00,860,9,9.96,Awareness,0,0.0,5,May
1463,Organic Search,Tablet,North,Lead Gen,25-34,2024-05-01 20:00:00,225,8,1.15,Converted,1,149.0,5,May
1464,Social Media,Desktop,South,Lead Gen,55+,2024-05-01 22:00:00,144,5,4.73,Converted,1,49.0,5,May
1465,Direct,Mobile,West,Seasonal Offer,35-44,2024-05-02 00:00:00,426,7,12.24,Converted,1,499.0,5,May
1466,Organic Search,Desktop,East,Product Launch,25-34,2024-05-02 02:00:00,701,8,8.04,Awareness,0,0.0,5,May
1467,Direct,Mobile,East,Brand Awareness,35-44,2024-05-02 04:00:00,696,1,1.01,Bounced,0,0.0,5,May
1468,Paid Search,Desktop,South,Retargeting,55+,2024-05-02 06:00:00,592,8,4.59,Checkout,0,0.0,5,May
1469,Referral,Tablet,North,Lead Gen,45-54,2024-05-02 08:00:00,447,11,9.77,Converted,1,99.0,5,May
1470,Email,Mobile,North,Lead Gen,35-44,2024-05-02 10:00:00,313,7,3.39,Awareness,0,0.0,5,May
1471,Social Media,Mobile,East,Retargeting,25-34,2024-05-02 12:00:00,614,11,12.5,Bounced,0,0.0,5,May
1472,Email,Mobile,North,Brand Awareness,45-54,2024-05-02 14:00:00,357,12,10.31,Converted,1,99.0,5,May
1473,Referral,Mobile,West,Lead Gen,35-44,2024-05-02 16:00:00,370,12,7.33,Checkout,0,0.0,5,May
1474,Paid Search,Tablet,West,Retargeting,45-54,2024-05-02 18:00:00,651,2,13.78,Converted,1,499.0,5,May
1475,Paid Search,Mobile,East,Lead Gen,25-34,2024-05-02 20:00:00,827,2,6.18,Converted,1,249.0,5,May
1476,Social Media,Tablet,West,Product Launch,18-24,2024-05-02 22:00:00,250,12,3.91,Bounced,0,0.0,5,May
1477,Email,Mobile,East,Product Launch,25-34,2024-05-03 00:00:00,38,6,10.09,Bounced,0,0.0,5,May
1478,Email,Desktop,North,Lead Gen,25-34,2024-05-03 02:00:00,111,3,8.81,Awareness,0,0.0,5,May
1479,Email,Mobile,North,Lead Gen,35-44,2024-05-03 04:00:00,861,1,5.36,Bounced,0,0.0,5,May
1480,Paid Search,Desktop,North,Product Launch,55+,2024-05-03 06:00:00,323,8,5.48,Product View,0,0.0,5,May
1481,Email,Mobile,South,Lead Gen,35-44,2024-05-03 08:00:00,404,7,6.27,Bounced,0,0.0,5,May
1482,Organic Search,Desktop,East,Brand Awareness,45-54,2024-05-03 10:00:00,563,4,4.72,Converted,1,49.0,5,May
1483,Social Media,Mobile,West,Brand Awareness,25-34,2024-05-03 12:00:00,444,14,10.8,Checkout,0,0.0,5,May
1484,Organic Search,Desktop,North,Seasonal Offer,45-54,2024-05-03 14:00:00,128,1,9.94,Awareness,0,0.0,5,May
1485,Paid Search,Desktop,South,Brand Awareness,45-54,2024-05-03 16:00:00,711,2,6.89,Product View,0,0.0,5,May
1486,Paid Search,Desktop,West,Lead Gen,35-44,2024-05-03 18:00:00,731,9,6.27,Checkout,0,0.0,5,May
1487,Paid Search,Tablet,West,Lead Gen,35-44,2024-05-03 20:00:00,647,4,5.79,Awareness,0,0.0,5,May
1488,Social Media,Desktop,West,Retargeting,35-44,2024-05-03 22:00:00,861,3,4.61,Product View,0,0.0,5,May
1489,Paid Search,Desktop,North,Brand Awareness,35-44,2024-05-04 00:00:00,806,8,1.74,Awareness,0,0.0,5,May
1490,Paid Search,Mobile,West,Product Launch,25-34,2024-05-04 02:00:00,411,4,4.39,Checkout,0,0.0,5,May
1491,Organic Search,Mobile,East,Product Launch,45-54,2024-05-04 04:00:00,892,7,5.16,Bounced,0,0.0,5,May
1492,Paid Search,Desktop,South,Seasonal Offer,55+,2024-05-04 06:00:00,533,13,8.44,Checkout,0,0.0,5,May
1493,Organic Search,Desktop,West,Retargeting,25-34,2024-05-04 08:00:00,476,14,11.72,Product View,0,0.0,5,May
1494,Organic Search,Desktop,West,Product Launch,35-44,2024-05-04 10:00:00,709,14,6.24,Converted,1,249.0,5,May
1495,Social Media,Tablet,East,Seasonal Offer,35-44,2024-05-04 12:00:00,373,14,14.2,Bounced,0,0.0,5,May
1496,Social Media,Desktop,West,Brand Awareness,35-44,2024-05-04 14:00:00,454,5,12.5,Bounced,0,0.0,5,May
1497,Social Media,Desktop,North,Retargeting,35-44,2024-05-04 16:00:00,654,5,14.78,Checkout,0,0.0,5,May
1498,Paid Search,Desktop,North,Retargeting,45-54,2024-05-04 18:00:00,869,11,13.2,Checkout,0,0.0,5,May
1499,Paid Search,Desktop,North,Lead Gen,25-34,2024-05-04 20:00:00,335,6,9.44,Checkout,0,0.0,5,May
1500,Referral,Mobile,West,Brand Awareness,18-24,2024-05-04 22:00:00,177,12,9.18,Product View,0,0.0,5,May
1501,Paid Search,Desktop,South,Retargeting,45-54,2024-05-05 00:00:00,878,13,2.38,Awareness,0,0.0,5,May
1502,Paid Search,Desktop,South,Seasonal Offer,35-44,2024-05-05 02:00:00,761,4,10.97,Checkout,0,0.0,5,May
1503,Organic Search,Desktop,West,Product Launch,45-54,2024-05-05 04:00:00,483,2,9.2,Awareness,0,0.0,5,May
1504,Paid Search,Desktop,South,Brand Awareness,18-24,2024-05-05 06:00:00,62,6,7.85,Bounced,0,0.0,5,May
1505,Paid Search,Desktop,South,Brand Awareness,18-24,2024-05-05 08:00:00,761,13,10.55,Converted,1,149.0,5,May
1506,Paid Search,Mobile,West,Retargeting,55+,2024-05-05 10:00:00,530,5,6.94,Product View,0,0.0,5,May
1507,Social Media,Mobile,North,Retargeting,18-24,2024-05-05 12:00:00,348,3,8.1,Awareness,0,0.0,5,May
1508,Social Media,Tablet,West,Retargeting,45-54,2024-05-05 14:00:00,726,4,6.28,Awareness,0,0.0,5,May
1509,Social Media,Mobile,North,Seasonal Offer,45-54,2024-05-05 16:00:00,222,3,10.9,Converted,1,49.0,5,May
1510,Email,Mobile,North,Lead Gen,35-44,2024-05-05 18:00:00,209,3,13.21,Converted,1,49.0,5,May
1511,Email,Desktop,South,Retargeting,18-24,2024-05-05 20:00:00,896,4,12.69,Converted,1,99.0,5,May
1512,Social Media,Mobile,South,Lead Gen,35-44,2024-05-05 22:00:00,547,2,11.9,Awareness,0,0.0,5,May
1513,Direct,Mobile,North,Lead Gen,45-54,2024-05-06 00:00:00,420,4,0.7,Awareness,0,0.0,5,May
1514,Organic Search,Mobile,North,Brand Awareness,25-34,2024-05-06 02:00:00,550,10,13.72,Converted,1,149.0,5,May
1515,Organic Search,Mobile,South,Product Launch,25-34,2024-05-06 04:00:00,386,11,4.49,Checkout,0,0.0,5,May
1516,Organic Search,Desktop,East,Product Launch,25-34,2024-05-06 06:00:00,602,2,13.38,Checkout,0,0.0,5,May
1517,Social Media,Mobile,North,Seasonal Offer,18-24,2024-05-06 08:00:00,493,14,3.36,Bounced,0,0.0,5,May
1518,Referral,Mobile,North,Seasonal Offer,45-54,2024-05-06 10:00:00,704,10,6.87,Converted,1,149.0,5,May
1519,Organic Search,Tablet,North,Product Launch,45-54,2024-05-06 12:00:00,128,8,11.37,Product View,0,0.0,5,May
1520,Referral,Desktop,South,Product Launch,55+,2024-05-06 14:00:00,177,10,9.78,Bounced,0,0.0,5,May
1521,Organic Search,Desktop,West,Brand Awareness,35-44,2024-05-06 16:00:00,599,5,6.53,Bounced,0,0.0,5,May
1522,Referral,Desktop,North,Brand Awareness,45-54,2024-05-06 18:00:00,756,13,10.34,Awareness,0,0.0,5,May
1523,Paid Search,Mobile,North,Product Launch,25-34,2024-05-06 20:00:00,345,7,8.46,Checkout,0,0.0,5,May
1524,Organic Search,Desktop,North,Retargeting,35-44,2024-05-06 22:00:00,211,11,4.5,Bounced,0,0.0,5,May
1525,Paid Search,Desktop,West,Retargeting,35-44,2024-05-07 00:00:00,576,4,9.87,Bounced,0,0.0,5,May
1526,Organic Search,Tablet,West,Brand Awareness,55+,2024-05-07 02:00:00,332,10,3.46,Awareness,0,0.0,5,May
1527,Organic Search,Desktop,North,Lead Gen,45-54,2024-05-07 04:00:00,587,6,10.56,Converted,1,49.0,5,May
1528,Paid Search,Mobile,North,Product Launch,55+,2024-05-07 06:00:00,628,13,0.55,Converted,1,249.0,5,May
1529,Email,Desktop,East,Seasonal Offer,45-54,2024-05-07 08:00:00,33,12,8.46,Awareness,0,0.0,5,May
1530,Social Media,Mobile,West,Retargeting,45-54,2024-05-07 10:00:00,807,14,6.32,Bounced,0,0.0,5,May
1531,Paid Search,Mobile,East,Lead Gen,18-24,2024-05-07 12:00:00,136,10,4.9,Bounced,0,0.0,5,May
1532,Social Media,Tablet,North,Retargeting,45-54,2024-05-07 14:00:00,104,4,7.98,Bounced,0,0.0,5,May
1533,Social Media,Tablet,North,Lead Gen,35-44,2024-05-07 16:00:00,69,6,9.86,Awareness,0,0.0,5,May
1534,Organic Search,Desktop,North,Product Launch,25-34,2024-05-07 18:00:00,668,1,14.5,Checkout,0,0.0,5,May
1535,Paid Search,Desktop,North,Product Launch,18-24,2024-05-07 20:00:00,724,6,12.58,Awareness,0,0.0,5,May
1536,Organic Search,Desktop,South,Product Launch,35-44,2024-05-07 22:00:00,148,6,10.9,Awareness,0,0.0,5,May
1537,Organic Search,Mobile,South,Brand Awareness,25-34,2024-05-08 00:00:00,102,2,7.45,Awareness,0,0.0,5,May
1538,Social Media,Mobile,South,Lead Gen,25-34,2024-05-08 02:00:00,581,12,6.19,Bounced,0,0.0,5,May
1539,Organic Search,Desktop,East,Seasonal Offer,35-44,2024-05-08 04:00:00,233,10,0.97,Checkout,0,0.0,5,May
1540,Social Media,Mobile,West,Seasonal Offer,55+,2024-05-08 06:00:00,125,10,5.71,Converted,1,249.0,5,May
1541,Social Media,Desktop,North,Product Launch,45-54,2024-05-08 08:00:00,308,9,12.8,Bounced,0,0.0,5,May
1542,Organic Search,Mobile,West,Seasonal Offer,25-34,2024-05-08 10:00:00,172,6,6.07,Converted,1,149.0,5,May
1543,Social Media,Tablet,South,Retargeting,25-34,2024-05-08 12:00:00,144,12,7.19,Bounced,0,0.0,5,May
1544,Organic Search,Desktop,North,Lead Gen,25-34,2024-05-08 14:00:00,505,11,4.44,Bounced,0,0.0,5,May
1545,Direct,Desktop,North,Lead Gen,25-34,2024-05-08 16:00:00,162,13,4.47,Checkout,0,0.0,5,May
1546,Paid Search,Desktop,East,Lead Gen,18-24,2024-05-08 18:00:00,197,7,1.4,Bounced,0,0.0,5,May
1547,Email,Mobile,West,Retargeting,55+,2024-05-08 20:00:00,274,2,9.4,Checkout,0,0.0,5,May
1548,Social Media,Mobile,East,Brand Awareness,35-44,2024-05-08 22:00:00,306,2,7.0,Bounced,0,0.0,5,May
1549,Organic Search,Desktop,South,Retargeting,18-24,2024-05-09 00:00:00,288,2,9.29,Converted,1,249.0,5,May
1550,Social Media,Desktop,West,Lead Gen,25-34,2024-05-09 02:00:00,75,10,8.43,Bounced,0,0.0,5,May
1551,Direct,Desktop,South,Lead Gen,35-44,2024-05-09 04:00:00,375,13,12.08,Awareness,0,0.0,5,May
1552,Social Media,Mobile,East,Lead Gen,35-44,2024-05-09 06:00:00,876,11,11.39,Awareness,0,0.0,5,May
1553,Email,Mobile,East,Seasonal Offer,18-24,2024-05-09 08:00:00,266,9,11.69,Awareness,0,0.0,5,May
1554,Referral,Desktop,North,Brand Awareness,55+,2024-05-09 10:00:00,82,3,7.74,Bounced,0,0.0,5,May
1555,Organic Search,Mobile,West,Retargeting,25-34,2024-05-09 12:00:00,177,13,5.63,Bounced,0,0.0,5,May
1556,Organic Search,Mobile,West,Lead Gen,18-24,2024-05-09 14:00:00,728,4,14.03,Bounced,0,0.0,5,May
1557,Social Media,Desktop,North,Product Launch,18-24,2024-05-09 16:00:00,562,1,1.29,Awareness,0,0.0,5,May
1558,Paid Search,Desktop,West,Brand Awareness,35-44,2024-05-09 18:00:00,119,1,2.71,Awareness,0,0.0,5,May
1559,Email,Mobile,South,Product Launch,18-24,2024-05-09 20:00:00,262,4,6.58,Converted,1,249.0,5,May
1560,Referral,Tablet,South,Brand Awareness,18-24,2024-05-09 22:00:00,756,14,9.4,Bounced,0,0.0,5,May
1561,Paid Search,Desktop,East,Lead Gen,25-34,2024-05-10 00:00:00,80,2,0.62,Converted,1,49.0,5,May
1562,Organic Search,Desktop,South,Brand Awareness,35-44,2024-05-10 02:00:00,694,8,10.93,Checkout,0,0.0,5,May
1563,Email,Desktop,West,Brand Awareness,18-24,2024-05-10 04:00:00,865,13,8.6,Converted,1,149.0,5,May
1564,Organic Search,Mobile,North,Lead Gen,25-34,2024-05-10 06:00:00,657,4,7.53,Product View,0,0.0,5,May
1565,Email,Desktop,East,Product Launch,25-34,2024-05-10 08:00:00,423,3,6.64,Bounced,0,0.0,5,May
1566,Paid Search,Desktop,North,Product Launch,25-34,2024-05-10 10:00:00,243,3,8.03,Product View,0,0.0,5,May
1567,Social Media,Mobile,East,Seasonal Offer,35-44,2024-05-10 12:00:00,480,6,2.85,Bounced,0,0.0,5,May
1568,Organic Search,Mobile,East,Product Launch,18-24,2024-05-10 14:00:00,368,12,2.08,Product View,0,0.0,5,May
1569,Social Media,Desktop,North,Product Launch,18-24,2024-05-10 16:00:00,380,13,4.7,Bounced,0,0.0,5,May
1570,Paid Search,Desktop,South,Brand Awareness,35-44,2024-05-10 18:00:00,678,6,10.79,Awareness,0,0.0,5,May
1571,Social Media,Mobile,South,Seasonal Offer,25-34,2024-05-10 20:00:00,314,6,9.03,Product View,0,0.0,5,May
1572,Organic Search,Desktop,South,Lead Gen,18-24,2024-05-10 22:00:00,612,6,7.46,Product View,0,0.0,5,May
1573,Email,Desktop,South,Lead Gen,25-34,2024-05-11 00:00:00,274,8,8.79,Checkout,0,0.0,5,May
1574,Referral,Mobile,North,Retargeting,55+,2024-05-11 02:00:00,579,8,8.61,Converted,1,499.0,5,May
1575,Organic Search,Desktop,West,Seasonal Offer,35-44,2024-05-11 04:00:00,757,9,4.95,Checkout,0,0.0,5,May
1576,Organic Search,Mobile,East,Brand Awareness,45-54,2024-05-11 06:00:00,668,1,1.91,Converted,1,49.0,5,May
1577,Organic Search,Tablet,North,Retargeting,45-54,2024-05-11 08:00:00,613,10,13.5,Checkout,0,0.0,5,May
1578,Social Media,Desktop,South,Retargeting,55+,2024-05-11 10:00:00,255,8,9.2,Bounced,0,0.0,5,May
1579,Social Media,Desktop,South,Lead Gen,45-54,2024-05-11 12:00:00,856,5,10.62,Awareness,0,0.0,5,May
1580,Social Media,Mobile,North,Product Launch,35-44,2024-05-11 14:00:00,470,3,7.23,Bounced,0,0.0,5,May
1581,Organic Search,Mobile,East,Brand Awareness,25-34,2024-05-11 16:00:00,503,11,11.47,Bounced,0,0.0,5,May
1582,Paid Search,Tablet,North,Seasonal Offer,25-34,2024-05-11 18:00:00,473,10,8.98,Product View,0,0.0,5,May
1583,Social Media,Mobile,North,Retargeting,35-44,2024-05-11 20:00:00,825,3,1.28,Awareness,0,0.0,5,May
1584,Paid Search,Desktop,West,Brand Awareness,55+,2024-05-11 22:00:00,441,6,13.41,Converted,1,499.0,5,May
1585,Direct,Mobile,North,Lead Gen,25-34,2024-05-12 00:00:00,843,8,4.93,Checkout,0,0.0,5,May
1586,Organic Search,Desktop,West,Retargeting,35-44,2024-05-12 02:00:00,275,10,2.5,Bounced,0,0.0,5,May
1587,Social Media,Desktop,East,Retargeting,25-34,2024-05-12 04:00:00,612,2,1.78,Checkout,0,0.0,5,May
1588,Paid Search,Desktop,North,Lead Gen,25-34,2024-05-12 06:00:00,736,12,10.95,Checkout,0,0.0,5,May
1589,Paid Search,Desktop,North,Lead Gen,25-34,2024-05-12 08:00:00,529,9,10.71,Product View,0,0.0,5,May
1590,Social Media,Mobile,South,Lead Gen,35-44,2024-05-12 10:00:00,579,5,10.65,Bounced,0,0.0,5,May
1591,Social Media,Desktop,North,Brand Awareness,25-34,2024-05-12 12:00:00,146,5,13.78,Bounced,0,0.0,5,May
1592,Direct,Desktop,South,Brand Awareness,35-44,2024-05-12 14:00:00,779,1,5.56,Bounced,0,0.0,5,May
1593,Organic Search,Desktop,South,Brand Awareness,45-54,2024-05-12 16:00:00,393,6,8.64,Bounced,0,0.0,5,May
1594,Organic Search,Mobile,South,Product Launch,45-54,2024-05-12 18:00:00,233,13,9.48,Converted,1,49.0,5,May
1595,Email,Mobile,East,Retargeting,25-34,2024-05-12 20:00:00,380,11,14.7,Converted,1,99.0,5,May
1596,Social Media,Desktop,West,Brand Awareness,45-54,2024-05-12 22:00:00,348,11,5.03,Awareness,0,0.0,5,May
1597,Organic Search,Desktop,South,Product Launch,25-34,2024-05-13 00:00:00,388,5,14.37,Product View,0,0.0,5,May
1598,Organic Search,Desktop,North,Retargeting,25-34,2024-05-13 02:00:00,546,7,2.66,Product View,0,0.0,5,May
1599,Organic Search,Tablet,North,Brand Awareness,35-44,2024-05-13 04:00:00,518,7,11.58,Converted,1,149.0,5,May
1600,Referral,Mobile,South,Lead Gen,25-34,2024-05-13 06:00:00,698,4,9.68,Converted,1,149.0,5,May
1601,Organic Search,Mobile,South,Seasonal Offer,18-24,2024-05-13 08:00:00,136,5,12.34,Converted,1,149.0,5,May
1602,Paid Search,Mobile,North,Brand Awareness,25-34,2024-05-13 10:00:00,769,10,0.92,Bounced,0,0.0,5,May
1603,Organic Search,Desktop,South,Seasonal Offer,35-44,2024-05-13 12:00:00,683,14,1.63,Bounced,0,0.0,5,May
1604,Paid Search,Mobile,West,Brand Awareness,25-34,2024-05-13 14:00:00,855,8,1.51,Converted,1,99.0,5,May
1605,Organic Search,Mobile,West,Lead Gen,35-44,2024-05-13 16:00:00,201,2,9.1,Converted,1,149.0,5,May
1606,Paid Search,Desktop,East,Seasonal Offer,35-44,2024-05-13 18:00:00,687,1,9.24,Converted,1,149.0,5,May
1607,Organic Search,Desktop,South,Product Launch,35-44,2024-05-13 20:00:00,548,14,13.64,Bounced,0,0.0,5,May
1608,Email,Mobile,East,Lead Gen,45-54,2024-05-13 22:00:00,884,6,7.28,Bounced,0,0.0,5,May
1609,Organic Search,Tablet,East,Seasonal Offer,25-34,2024-05-14 00:00:00,894,11,1.49,Checkout,0,0.0,5,May
1610,Social Media,Desktop,East,Seasonal Offer,25-34,2024-05-14 02:00:00,842,14,3.54,Product View,0,0.0,5,May
1611,Referral,Mobile,South,Lead Gen,25-34,2024-05-14 04:00:00,557,4,0.62,Checkout,0,0.0,5,May
1612,Social Media,Mobile,East,Lead Gen,25-34,2024-05-14 06:00:00,349,13,11.76,Awareness,0,0.0,5,May
1613,Social Media,Desktop,West,Lead Gen,35-44,2024-05-14 08:00:00,66,10,12.33,Bounced,0,0.0,5,May
1614,Paid Search,Desktop,East,Retargeting,18-24,2024-05-14 10:00:00,528,3,14.97,Awareness,0,0.0,5,May
1615,Paid Search,Desktop,West,Product Launch,25-34,2024-05-14 12:00:00,694,7,6.48,Bounced,0,0.0,5,May
1616,Social Media,Mobile,West,Brand Awareness,45-54,2024-05-14 14:00:00,294,8,0.78,Converted,1,99.0,5,May
1617,Direct,Desktop,South,Seasonal Offer,35-44,2024-05-14 16:00:00,724,11,3.9,Bounced,0,0.0,5,May
1618,Social Media,Desktop,East,Brand Awareness,35-44,2024-05-14 18:00:00,697,12,9.02,Product View,0,0.0,5,May
1619,Social Media,Mobile,South,Lead Gen,45-54,2024-05-14 20:00:00,678,4,14.45,Product View,0,0.0,5,May
1620,Email,Mobile,West,Product Launch,45-54,2024-05-14 22:00:00,431,12,2.0,Awareness,0,0.0,5,May
1621,Paid Search,Desktop,North,Product Launch,35-44,2024-05-15 00:00:00,631,12,2.26,Bounced,0,0.0,5,May
1622,Organic Search,Desktop,East,Retargeting,25-34,2024-05-15 02:00:00,247,10,10.68,Awareness,0,0.0,5,May
1623,Social Media,Desktop,South,Lead Gen,55+,2024-05-15 04:00:00,359,12,10.17,Bounced,0,0.0,5,May
1624,Direct,Mobile,North,Seasonal Offer,35-44,2024-05-15 06:00:00,215,11,4.13,Awareness,0,0.0,5,May
1625,Organic Search,Mobile,East,Retargeting,25-34,2024-05-15 08:00:00,410,11,12.29,Checkout,0,0.0,5,May
1626,Social Media,Desktop,East,Lead Gen,25-34,2024-05-15 10:00:00,238,6,2.37,Bounced,0,0.0,5,May
1627,Organic Search,Mobile,South,Retargeting,35-44,2024-05-15 12:00:00,592,13,13.92,Bounced,0,0.0,5,May
1628,Social Media,Mobile,North,Brand Awareness,55+,2024-05-15 14:00:00,317,11,3.41,Awareness,0,0.0,5,May
1629,Organic Search,Mobile,South,Lead Gen,25-34,2024-05-15 16:00:00,117,11,1.68,Product View,0,0.0,5,May
1630,Paid Search,Mobile,East,Seasonal Offer,18-24,2024-05-15 18:00:00,165,2,5.42,Bounced,0,0.0,5,May
1631,Email,Desktop,East,Seasonal Offer,45-54,2024-05-15 20:00:00,187,8,3.22,Bounced,0,0.0,5,May
1632,Paid Search,Desktop,West,Lead Gen,55+,2024-05-15 22:00:00,823,6,8.14,Product View,0,0.0,5,May
1633,Social Media,Mobile,East,Retargeting,25-34,2024-05-16 00:00:00,184,11,10.46,Bounced,0,0.0,5,May
1634,Email,Mobile,East,Product Launch,25-34,2024-05-16 02:00:00,492,9,7.62,Bounced,0,0.0,5,May
1635,Referral,Mobile,North,Lead Gen,35-44,2024-05-16 04:00:00,249,11,10.08,Converted,1,149.0,5,May
1636,Organic Search,Desktop,North,Seasonal Offer,25-34,2024-05-16 06:00:00,488,13,5.79,Awareness,0,0.0,5,May
1637,Paid Search,Tablet,West,Brand Awareness,45-54,2024-05-16 08:00:00,196,13,0.9,Checkout,0,0.0,5,May
1638,Organic Search,Mobile,West,Seasonal Offer,18-24,2024-05-16 10:00:00,351,6,14.62,Converted,1,249.0,5,May
1639,Direct,Desktop,West,Product Launch,18-24,2024-05-16 12:00:00,720,6,12.38,Product View,0,0.0,5,May
1640,Referral,Desktop,South,Seasonal Offer,25-34,2024-05-16 14:00:00,870,12,1.56,Bounced,0,0.0,5,May
1641,Social Media,Mobile,South,Product Launch,25-34,2024-05-16 16:00:00,591,2,7.01,Converted,1,99.0,5,May
1642,Email,Mobile,West,Lead Gen,18-24,2024-05-16 18:00:00,842,5,9.71,Bounced,0,0.0,5,May
1643,Social Media,Desktop,South,Seasonal Offer,18-24,2024-05-16 20:00:00,541,9,3.26,Awareness,0,0.0,5,May
1644,Social Media,Mobile,East,Retargeting,45-54,2024-05-16 22:00:00,116,1,8.88,Bounced,0,0.0,5,May
1645,Organic Search,Desktop,West,Retargeting,25-34,2024-05-17 00:00:00,574,4,8.24,Bounced,0,0.0,5,May
1646,Email,Desktop,West,Seasonal Offer,55+,2024-05-17 02:00:00,304,10,3.52,Bounced,0,0.0,5,May
1647,Organic Search,Mobile,South,Seasonal Offer,25-34,2024-05-17 04:00:00,170,10,2.55,Bounced,0,0.0,5,May
1648,Email,Mobile,North,Brand Awareness,35-44,2024-05-17 06:00:00,747,14,11.5,Bounced,0,0.0,5,May
1649,Email,Mobile,West,Seasonal Offer,25-34,2024-05-17 08:00:00,765,3,5.18,Converted,1,99.0,5,May
1650,Social Media,Mobile,South,Brand Awareness,25-34,2024-05-17 10:00:00,654,1,4.04,Product View,0,0.0,5,May
1651,Organic Search,Desktop,South,Brand Awareness,35-44,2024-05-17 12:00:00,819,1,11.2,Checkout,0,0.0,5,May
1652,Paid Search,Mobile,North,Brand Awareness,35-44,2024-05-17 14:00:00,382,1,11.17,Bounced,0,0.0,5,May
1653,Organic Search,Desktop,West,Brand Awareness,45-54,2024-05-17 16:00:00,34,1,4.51,Converted,1,49.0,5,May
1654,Paid Search,Desktop,North,Lead Gen,45-54,2024-05-17 18:00:00,411,13,13.15,Checkout,0,0.0,5,May
1655,Organic Search,Desktop,East,Retargeting,35-44,2024-05-17 20:00:00,753,2,10.48,Bounced,0,0.0,5,May
1656,Referral,Desktop,North,Brand Awareness,25-34,2024-05-17 22:00:00,797,11,5.51,Awareness,0,0.0,5,May
1657,Social Media,Desktop,North,Retargeting,45-54,2024-05-18 00:00:00,363,5,6.7,Bounced,0,0.0,5,May
1658,Paid Search,Desktop,South,Brand Awareness,35-44,2024-05-18 02:00:00,504,2,11.04,Converted,1,149.0,5,May
1659,Paid Search,Desktop,North,Retargeting,55+,2024-05-18 04:00:00,59,4,3.57,Product View,0,0.0,5,May
1660,Paid Search,Desktop,East,Seasonal Offer,45-54,2024-05-18 06:00:00,376,9,7.3,Checkout,0,0.0,5,May
1661,Social Media,Mobile,South,Seasonal Offer,18-24,2024-05-18 08:00:00,623,3,9.98,Converted,1,49.0,5,May
1662,Paid Search,Desktop,East,Retargeting,25-34,2024-05-18 10:00:00,522,2,8.32,Checkout,0,0.0,5,May
1663,Referral,Desktop,North,Brand Awareness,35-44,2024-05-18 12:00:00,777,4,9.32,Checkout,0,0.0,5,May
1664,Paid Search,Mobile,East,Lead Gen,35-44,2024-05-18 14:00:00,524,9,8.42,Converted,1,99.0,5,May
1665,Direct,Mobile,East,Retargeting,35-44,2024-05-18 16:00:00,885,4,3.39,Product View,0,0.0,5,May
1666,Referral,Mobile,North,Product Launch,45-54,2024-05-18 18:00:00,417,12,6.45,Checkout,0,0.0,5,May
1667,Organic Search,Desktop,North,Lead Gen,25-34,2024-05-18 20:00:00,864,5,8.21,Converted,1,49.0,5,May
1668,Referral,Mobile,South,Product Launch,25-34,2024-05-18 22:00:00,282,4,11.81,Awareness,0,0.0,5,May
1669,Organic Search,Desktop,South,Retargeting,18-24,2024-05-19 00:00:00,659,13,9.98,Bounced,0,0.0,5,May
1670,Email,Desktop,West,Brand Awareness,35-44,2024-05-19 02:00:00,59,8,6.69,Bounced,0,0.0,5,May
1671,Paid Search,Desktop,South,Product Launch,35-44,2024-05-19 04:00:00,652,14,14.63,Product View,0,0.0,5,May
1672,Referral,Mobile,North,Retargeting,25-34,2024-05-19 06:00:00,795,13,2.06,Bounced,0,0.0,5,May
1673,Referral,Desktop,East,Lead Gen,35-44,2024-05-19 08:00:00,740,4,3.5,Bounced,0,0.0,5,May
